,time,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,MACD,MACD_Signal,RSI,Stoch,Stoch_Signal,BB_High,BB_Low,BB_Mid,ATR,OBV,Force_Index,Conversion_Line,Base_Line,Leading_Span_A,Leading_Span_B,Lagging_Span,Fib_Level 0.0,Fib_Level 0.236,Fib_Level 0.382,Fib_Level 0.5,Fib_Level 0.618,Fib_Level 0.786,Fib_Level 1.0
0,2024-06-03,58.86,59.73,58.86,59.0,2111127,,,,,,,,,,,,0.0,2111127,,,,,,58.93,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
1,2024-06-04,59.47,59.67,59.06,59.33,1818442,,,,,,,,,,,,0.0,3929569,,,,,,59.26,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
2,2024-06-05,59.33,59.87,59.26,59.4,1886226,,,,,,,,,,,,0.0,5815795,,,,,,58.93,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
3,2024-06-06,59.47,60.0,59.4,59.53,1702865,,,,,,,,,,,,0.0,7518660,,,,,,58.6,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
4,2024-06-07,59.6,60.0,59.2,59.2,1131101,,,,,,,,,,,,0.0,6387559,,,,,,58.53,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
5,2024-06-10,59.47,59.67,58.8,58.86,2643949,,,,,,,,,,,,0.0,3743610,,,,,,58.8,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
6,2024-06-11,59.06,59.13,58.26,58.33,2256534,,,,,,,,,,,,0.0,1487076,,,,,,58.86,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
7,2024-06-12,58.46,59.67,58.19,59.33,2251490,,,,,,,,,,,,0.0,3738566,,,,,,58.86,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
8,2024-06-13,59.47,59.6,59.13,59.13,1603414,,,,,,,,,,,,0.0,2135152,,59.095,,,,58.53,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
9,2024-06-14,59.2,59.6,58.53,58.53,2484887,,,,,,,,,,,,0.0,-349735,,59.095,,,,58.66,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
10,2024-06-17,58.6,58.73,58.26,58.26,2295281,,,,,,,,,,,,0.0,-2645016,,59.095,,,,58.53,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
11,2024-06-18,58.53,59.2,58.26,58.26,1372946,,,,,,,,,,,,0.0,-1272070,,59.095,,,,58.53,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
12,2024-06-19,58.39,58.53,57.86,57.93,2176749,,,,,,,,,,,,0.0,-3448819,,58.93,,,,58.39,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
13,2024-06-20,57.93,57.93,57.26,57.53,2654038,,,,,,28.519353372622874,9.854014598540253,,,,,0.7900000000000011,-6102857,-308183.0819363767,58.465,,,,58.39,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
14,2024-06-21,57.59,57.99,57.19,57.53,1809985,,,,,,28.519353372622874,12.09964412811399,,,,,0.7907142857142871,-4292872,-264156.92737403716,58.43,,,,58.39,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
15,2024-06-24,57.53,58.46,57.19,57.19,2153682,,,,,,25.253540099255474,0.0,7.317886242218081,,,,0.8249489795918382,-6446554,-331027.6348920329,58.43,,,,58.53,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
16,2024-06-25,57.32,57.99,57.19,57.19,1567779,,,,,,25.253540099255474,0.0,4.03321470937133,,,,0.8231669096209929,-4878775,-283737.97276459966,58.394999999999996,,,,59.67,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
17,2024-06-26,57.46,57.73,56.99,56.99,1709970,,,,,,23.42364342044864,0.0,0.0,,,,0.8172264160766359,-6588745,-292060.26236965583,58.295,,,,60.67,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
18,2024-06-27,56.99,57.53,56.99,56.99,1425080,,,,,,23.42364342044864,0.0,0.0,,,,0.797424529214019,-5163665,-250337.3677454193,58.095,,,,59.33,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
19,2024-06-28,57.53,57.53,56.86,56.99,1114085,58.275,,57.96598676059855,,,23.42364342044864,4.626334519573041,1.5421115065243471,60.070934297239184,56.47906570276081,58.275,0.7883227771273035,-4049580,-214574.88663893085,58.03,,,,58.13,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
20,2024-07-01,57.39,57.66,56.99,57.59,1180816,58.204499999999996,,57.9301784976844,,,39.77507775398698,25.97864768683286,10.201660735468634,59.991737812939284,56.41726218706071,58.204499999999996,0.7798711501896386,-2868764,-82708.53140479766,57.695,,,,58.39,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
21,2024-07-02,57.99,59.4,57.66,59.0,2428337,58.188,,58.032066259809696,,,60.90301090720563,78.10218978102186,36.23572399580926,59.939097941292836,56.43690205870717,58.188,0.8534517823189498,-440427,418243.42593874363,58.129999999999995,,,,58.66,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
22,2024-07-03,58.86,59.33,58.73,59.2,2252635,58.178,,58.14329804458973,,,62.89161524942834,85.40145985401466,63.16076577395646,59.903393868077664,56.45260613192233,58.178,0.835348083581882,1812208,422855.3650903526,58.129999999999995,,,,58.39,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
23,2024-07-04,59.26,60.0,58.86,58.86,3062719,58.14450000000001,,58.21155537367642,,,57.53409342083505,63.694267515923556,75.73263905032003,59.78764911070177,56.501350889298244,58.14450000000001,0.8571089347546047,-1250511,213686.8186488722,58.43,,,,58.66,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
24,2024-07-05,58.93,59.67,58.86,58.86,1849175,58.1275,,58.27331200475486,,,57.53409342083505,63.694267515923556,70.92999829528726,59.73322569263869,56.521774307361305,58.1275,0.8537440108435617,598664,183160.1302704619,58.43,,,,58.73,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
25,2024-07-08,58.86,59.33,58.33,58.33,1145562,58.101,,58.27871086144487,-0.05504753451062783,,49.85597611113855,46.81528662420378,58.06794055201696,59.6746695968341,56.5273304031659,58.101,0.8641908672118788,-546898,70258.9888032529,58.43,58.43,,,59.87,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
26,2024-07-09,58.53,59.13,57.99,58.93,1551172,58.13099999999999,,58.34073839845012,0.0011958192965195735,,56.872803048767814,65.92356687898089,58.81104033970274,59.74338829070419,56.5186117092958,58.13099999999999,0.8838915195538875,1004274,193179.5904027885,58.43,58.43,,,58.86,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
27,2024-07-10,59.06,59.67,58.86,59.26,1725458,58.1275,,58.428287122407255,0.07157228374033053,,60.1737487864188,76.43312101910823,63.057324840764295,59.729734377361815,56.52526562263818,58.1275,0.8786135538714671,2729732,246925.5260595326,58.43,58.43,,,58.6,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
28,2024-07-11,59.26,59.47,58.93,58.93,1446841,58.11750000000001,,58.476069301225614,0.09957011447276898,,55.59148475273953,65.92356687898089,69.42675159235667,59.69691603132298,56.538083968677036,58.11750000000001,0.8544268714520766,1282891,143442.2323367426,58.495000000000005,58.43,,,58.93,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
29,2024-07-12,59.0,59.26,58.6,58.6,1374637,58.120999999999995,,58.48787222491841,0.094046248357472,,51.378058349983405,55.41401273885356,65.9235668789809,59.70436224535006,56.53763775464993,58.120999999999995,0.840539237776928,-91746,58146.16914577972,58.83,58.43,,,59.4,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
30,2024-07-15,58.6,59.06,58.53,58.53,1174084,58.13449999999999,,58.4918843939738,0.08306263532289648,,50.50364130594051,53.18471337579622,58.17409766454356,59.72695062717811,56.542049372821864,58.13449999999999,0.8183578636500046,-1265830,38098.73355352543,58.995000000000005,58.43,,,60.74,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
31,2024-07-16,58.6,59.26,58.6,58.8,1535446,58.161500000000004,,58.52122873740487,0.09504911929496984,,53.77176613038014,61.78343949044578,56.79405520169852,59.77965048743929,56.54334951256072,58.161500000000004,0.812046587675004,269616,91880.40304587806,58.995000000000005,58.43,,,62.07,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
32,2024-07-17,59.4,60.2,58.53,58.86,3365241,58.208000000000006,,58.55349266717583,0.10814338315577743,,54.490877274135485,59.88023952095802,58.282797462400005,59.85014006710756,56.56585993289245,58.208000000000006,0.8733289742696467,3634857,107599.55403932516,59.095,58.53,,,61.81,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
33,2024-07-18,59.06,59.4,58.8,58.86,1653687,58.2745,,58.582683841730514,0.1171700185663127,0.07020570331136833,54.490877274135485,58.255451713395544,59.973043574933115,59.90913115105519,56.639868848944815,58.2745,0.8538054761075292,5288544,92228.18917656442,59.095,58.53,,,61.81,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
34,2024-07-19,58.86,59.4,58.53,58.53,1325123,58.3245,,58.577666332994276,0.09658211162508934,0.07548098497411254,49.5720903900583,34.2519685039371,50.795886579430224,59.92581789473546,56.72318210526454,58.3245,0.8549622278141341,3963421,16582.649294198403,59.095,58.53,,,61.54,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
35,2024-07-22,58.53,59.06,58.39,58.66,1463116,58.398,,58.58550763461387,0.08972170462983087,0.07832912890525622,51.43202756824592,30.316742081447707,40.94138743292678,59.91711289903022,56.878887100969784,58.398,0.8417506401131246,5426537,41385.85368074054,59.295,58.53,,,61.2,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
36,2024-07-23,58.73,59.06,58.53,58.53,1412799,58.464999999999996,,58.58022119322207,0.07295390194546059,0.07725408351329709,49.467178770316394,24.434389140271445,29.667699908552084,59.879701381917755,57.05029861808224,58.464999999999996,0.8194827372479015,4013738,9235.893154921387,59.295,58.53,,,60.94,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
37,2024-07-24,58.46,58.93,58.46,58.53,1477891,58.541999999999994,,58.57543822243902,0.05898535110220138,0.07360033703107795,49.467178770316394,24.434389140271445,26.395173453996865,59.78433006886254,57.29966993113745,58.541999999999994,0.7945196845873371,5491629,7916.479847075475,59.295,58.53,,,61.2,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
38,2024-07-25,58.6,58.66,58.33,58.39,882334,58.612,,58.557777439349586,0.036201040884805025,0.06612047780182337,47.21437291630642,18.099547511312146,22.32277526395168,59.63506598027694,57.58893401972306,58.612,0.7613397071168129,4609295,-10861.125845363948,59.265,58.53,,,61.34,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
39,2024-07-26,58.39,58.66,58.33,58.39,904427,58.682,,58.54179863560201,0.017937538111802098,0.056483889863819116,47.21437291630642,18.099547511312146,20.21116138763191,59.396663557207184,57.96733644279282,58.682,0.7305297280370404,5513722,-9309.536438883384,59.265,58.53,,,60.87,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
40,2024-07-29,58.6,58.73,58.39,58.39,454233,58.722,,58.52734162268753,0.0034241095789795395,0.0458719338068512,47.21437291630642,3.208556149732734,13.13588372411901,59.25388720608793,58.19011279391207,58.722,0.7026347474629658,5967955,-7979.602661900044,59.265,58.53,,,60.27,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
41,2024-07-30,58.39,59.06,58.39,58.53,978889,58.6985,,58.5275948014792,0.0031822597646140593,0.037333998998403777,50.05523807925056,10.695187165775527,10.667763608940135,59.22062163333846,58.176378366661545,58.6985,0.7003036940727541,6946844,12738.120575514322,58.864999999999995,58.53,,,60.33,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
42,2024-07-31,58.53,59.67,58.53,59.67,1865641,58.722,,58.63639529657642,0.0938966821634466,0.048646535631412344,66.06899315075923,71.6577540106952,28.520499108734487,59.36142474146691,58.08257525853309,58.722,0.7317105730675574,8812485,314751.35192186956,59.0,58.53,,,60.33,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
43,2024-08-01,59.73,61.14,59.67,60.67,4807705,58.8125,,58.83007193499771,0.24367126743702272,0.08765148199253442,73.95709477361447,83.27402135231323,55.20898750959466,59.87609531777835,57.74890468222165,58.8125,0.7844455321341604,13620190,956601.8730758883,59.735,59.0,,,59.53,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
44,2024-08-02,60.47,60.47,59.33,59.33,1512887,58.836,,58.877684131664594,0.2513445605438136,0.12039009770279026,55.378706358618544,35.58718861209962,63.506321325036005,59.92326077828643,57.74873922171356,58.836,0.8241279941245777,12107303,530334.6654936179,59.735,59.0,,,59.13,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
45,2024-08-05,59.2,59.2,58.13,58.13,3063084,58.826,,58.80647611912511,0.15876557866972263,0.12806519389617674,44.57884582982106,0.0,39.620403321470945,59.93515102668664,57.71684897331336,58.826,0.8509759945442504,9044219,-70527.54386261129,59.635000000000005,59.065,,,59.87,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
46,2024-08-06,58.13,58.66,57.99,58.39,1654296,58.799,,58.76681172682748,0.10516363470944867,0.12348488205883112,46.990982338648706,12.698412698412659,16.09520043683742,59.92290213097049,57.67509786902951,58.799,0.8380491377910894,10698515,993.099546332703,59.565,59.4,,,60.13,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
47,2024-08-07,58.46,58.66,58.19,58.66,714053,58.769000000000005,,58.75663918141534,0.08350782522821731,0.11548947069270837,49.45140924684552,21.26984126984111,11.322751322751252,59.87395067763228,57.66404932236773,58.769000000000005,0.8117599136631544,11412568,28393.272468284766,59.565,59.565,,,59.47,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
48,2024-08-08,58.66,58.66,58.33,58.39,962297,58.742,,58.72172116413768,0.04405090526169175,0.10120175760650506,47.09722363241916,12.698412698412659,15.555555555555472,59.85624593335584,57.62775406664416,58.742,0.7773484912586432,10450271,-12780.079312898222,59.565,59.565,,,60.54,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
49,2024-08-09,58.46,59.06,58.46,58.66,1137871,58.745000000000005,58.559200000000004,58.715842958029334,0.03417382089746468,0.087796170264697,49.67717616567501,21.26984126984111,18.412698412698287,59.85802291081542,57.63197708918459,58.745000000000005,0.769680741883026,11588142,32934.956303229446,59.565,59.565,,,60.87,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
50,2024-08-12,59.13,59.13,58.39,58.73,1061597,58.75500000000001,58.5538,58.71719124774083,0.03162996481839997,0.0765629291754376,50.353171534252766,23.49206349206334,19.153439153439034,59.86370194371618,57.64629805628384,58.75500000000001,0.7675606888913815,12649739,38845.932545625285,59.565,59.565,,,61.2,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
51,2024-08-13,58.6,59.87,58.6,59.87,1593947,58.808499999999995,58.5646,58.826982557479795,0.12021663068445321,0.08529366947724072,59.81957019244321,59.68253968253956,34.81481481481467,60.019289411912744,57.597710588087246,58.808499999999995,0.8034492111134254,14243686,292882.1678962504,59.565,59.565,58.43,,60.6,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
52,2024-08-14,59.73,59.8,58.73,58.86,1494847,58.8085,58.5538,58.83012707581505,0.10768234746629446,0.08977140507505148,50.61194714300044,27.61904761904755,36.93121693121682,60.01928941191275,57.59771058808725,58.8085,0.8274885531767522,12748839,35356.79105392937,59.230000000000004,59.565,58.43,,60.8,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
53,2024-08-15,58.86,59.4,58.6,58.6,922035,58.795500000000004,58.535199999999996,58.80821021145171,0.07589415010202316,0.08699595408044582,48.54063132745938,19.365079365079357,35.555555555555486,60.00937767093725,57.58162232906276,58.795500000000004,0.8255250850926983,11826804,-3941.1933823459867,58.93,59.565,58.43,,61.0,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
54,2024-08-16,58.86,59.47,58.86,58.93,1371799,58.8155,58.529799999999994,58.8198092389325,0.07644876299210779,0.08488651586277822,51.26674505706871,29.84126984126978,25.608465608465554,60.024391641132496,57.606608358867504,58.8155,0.828701864728934,13198603,61292.35852941738,58.93,59.565,58.462500000000006,,62.07,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
55,2024-08-19,59.4,59.73,59.06,59.4,1656591,58.8525,58.5406,58.87506550189131,0.11350495527929638,0.09061020374608186,54.92897455834016,44.761904761904674,31.322751322751262,60.08515364153927,57.61984635846073,58.8525,0.8266517315340101,14855194,163764.5601680718,59.03,59.565,58.629999999999995,,61.87,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
56,2024-08-20,59.47,60.74,59.47,60.74,3387268,58.963,58.5888,59.05267831123499,0.24813866769485315,0.12211589653583613,63.37874617286188,87.30158730158735,53.968253968253926,60.43348427397237,57.492515726027634,58.963,0.8633194649958666,18242462,788789.4972869203,59.535,59.565,58.712500000000006,,61.87,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
57,2024-08-21,60.74,62.21,60.47,62.07,2751625,59.14000000000001,58.6436,59.34004228159356,0.4568899960239108,0.18907071643345108,69.49223883630754,96.68246445497628,76.24865217282276,61.12247320284539,57.157526797154624,59.14000000000001,0.9259395032104478,20994087,1198914.033388788,60.3,60.1,58.712500000000006,,61.54,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
58,2024-08-22,62.14,62.34,61.61,61.81,1416616,59.311,58.697199999999995,59.57527635001322,0.5944941421959697,0.27015540158595486,67.13285975729889,87.81609195402297,90.60004790352885,61.575181088164115,57.046818911835885,59.311,0.9119438244097019,19577471,975023.4343332475,60.365,60.165000000000006,58.8125,,61.54,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
59,2024-08-23,61.87,62.07,60.54,61.81,1078085,59.48199999999999,58.762800000000006,59.78810717382149,0.6955287964083183,0.35523008055042754,67.13285975729889,87.81609195402297,90.77154945434073,61.94957046505262,57.01442953494736,59.48199999999999,0.9560906940947234,20655556,835734.3722856408,60.47,60.165000000000006,58.8125,,62.01,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
60,2024-08-26,61.61,61.94,61.27,61.54,1569224,59.6395,58.8284,59.954954109648014,0.7452222856469533,0.4332285215697327,64.49560943347971,80.72289156626498,85.4516918247703,62.208207651719064,57.07079234828093,59.6395,0.9356556445165285,19086332,655816.5362448343,60.47,60.165000000000006,58.8125,,61.94,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
61,2024-08-27,61.54,61.61,60.8,61.2,902760,59.773,58.8872,60.07352990872916,0.7485408622795404,0.4962909897116943,61.23345293103351,71.57107231920202,80.03668527982997,62.37450033634441,57.171499663655595,59.773,0.9266802413367766,18183572,518280.11678128707,60.47,60.165000000000006,58.9125,,61.74,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
62,2024-08-28,61.34,61.47,60.94,60.94,1032939,59.8365,58.947399999999995,60.15605086980257,0.7218697657691209,0.5414067449231796,58.78484564103002,64.55696202531634,72.2836419702611,62.486392639334674,57.18660736066533,59.8365,0.8983459383841498,17150633,405873.7943839596,60.6,60.165000000000006,58.9125,,61.54,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
63,2024-08-29,60.87,61.81,60.87,61.2,1497431,59.863,59.0208,60.25547459648804,0.7134879121980617,0.5758229783781561,60.48645951046549,71.13924050632912,69.08909161694915,62.55595451131283,57.17004548868717,59.863,0.901321228499568,18648064,403510.6894719665,60.7,60.165000000000006,58.9125,,61.2,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
64,2024-08-30,61.2,61.74,61.2,61.34,1671053,59.963499999999996,59.097,60.358762730155846,0.7099581076942627,0.6026500042413775,61.410337119425705,73.26203208556151,69.65274487240231,62.718693459632206,57.208306540367786,59.963499999999996,0.8755125693210274,20319117,379287.36526168574,60.905,60.165000000000006,58.8975,,60.87,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
65,2024-09-04,60.94,60.94,60.4,60.87,1014236,60.10050000000001,59.17059999999999,60.407451993950524,0.6616090231662852,0.6144418080263591,56.623794081296964,60.69518716577526,68.36548658588862,62.74776632585393,57.45323367414609,60.10050000000001,0.8801188143695258,19304881,257004.7530814441,61.370000000000005,60.165000000000006,58.8975,,61.47,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
66,2024-09-05,60.6,60.94,60.27,60.27,1185511,60.194500000000005,59.23219999999999,60.39436132786,0.568325734454433,0.6052185933119739,51.14344136965113,44.652406417112324,59.53654188948303,62.72298947001963,57.66601052998038,60.194500000000005,0.8651103276288449,18119370,118674.55978409594,61.30500000000001,60.165000000000006,58.8975,,61.2,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
67,2024-09-06,60.33,60.74,60.07,60.33,785854,60.278,59.299,60.38823167758762,0.49355021498554663,0.5828849176466885,51.64742201895773,42.24137931034475,49.1963242977441,62.70660124351449,57.849398756485506,60.278,0.8511738756553561,18905224,108456.9426720817,61.07,60.165000000000006,58.6975,,61.14,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
68,2024-09-09,60.27,60.33,59.67,60.33,703748,60.375,59.3658,60.38268580353166,0.4293409024103738,0.5521761145994256,51.64742201895773,38.719512195121816,41.871099307526286,62.64394248494759,58.10605751505241,60.375,0.8375185988228304,19608972,92963.09371892718,60.805,60.165000000000006,58.765,,61.14,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
69,2024-09-10,60.27,60.33,59.53,59.53,1193581,60.418499999999995,59.416599999999995,60.30147763176674,0.310324023299799,0.5038056963395003,44.5422973149079,2.0905923344948496,27.683827946653793,62.58531586665783,58.25168413334216,60.418499999999995,0.8348386989069138,18415391,-56726.60538377619,60.67,60.165000000000006,59.3675,,61.2,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
70,2024-09-11,59.26,59.53,58.86,59.13,1029054,60.4385,59.447399999999995,60.18990833350324,0.18163189267698243,0.4393709356069968,41.47033892635603,7.758620689655253,16.18957507309063,62.54926550094986,58.32773449905014,60.4385,0.8230645061278486,17386337,-107425.8903289508,60.335,60.165000000000006,59.3675,,61.67,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
71,2024-09-12,59.2,60.27,59.13,59.87,1610394,60.4385,59.4648,60.1594408731696,0.13776618472262214,0.3790499854301219,48.54100644253266,29.022988505747037,12.957400509965703,62.54926550094986,58.32773449905014,60.4385,0.8457027556901452,18996731,78162.31686089812,60.335,60.165000000000006,59.35,,61.81,52.0,55.9176,58.3412,60.3,62.258799999999994,65.04759999999999,68.6
